BD	3.093907	3.912707	3.559644	3.536237	2.834739	1.248937	3.548252	3.540242	3.778317	3.687893	0.000000	0.000000	0.000000	0.000000	0.025365	0.030349	0.023852	0.018245	0.000000	0.000000	5.086706	0	0	-0.055860	-0.055860
BE	3.092216	3.913152	3.560356	3.536237	2.834472	1.245911	3.545137	3.540509	3.779118	3.688249	0.000000	0.000000	0.000000	0.000000	0.025632	0.030794	0.023407	0.018067	0.000000	0.000000	5.086172	0	0	-0.055860	-0.055860
BF	3.092216	3.913063	3.560890	3.537305	2.836519	1.246890	3.545671	3.540598	3.780097	3.688961	0.000000	0.000000	0.000000	0.000000	0.025721	0.029993	0.024030	0.017444	0.000000	0.000000	5.087774	0	0	-0.055860	-0.055860
C0	3.094174	3.913152	3.560445	3.537839	2.836074	1.246178	3.546027	3.540598	3.779474	3.689050	0.000000	0.000000	0.000000	0.000000	0.024831	0.030438	0.022072	0.017711	0.000000	0.000000	5.088486	0	0	-0.055860	-0.055860
C1	3.093195	3.913686	3.561780	3.537483	2.835985	1.244487	3.546027	3.540776	3.779741	3.689228	0.000000	0.000000	0.000000	0.000000	0.025632	0.029815	0.023674	0.018067	0.000000	0.000000	5.085727	0	0	-0.055860	-0.055860
C2	3.095064	3.913775	3.561513	3.538640	2.836519	1.245021	3.545849	3.541221	3.779741	3.689851	0.000000	0.000000	0.000000	0.000000	0.025365	0.030794	0.023496	0.018512	0.000000	0.000000	5.087329	0	0	-0.055860	-0.055860
C3	3.094530	3.913597	3.561424	3.537928	2.836875	1.244665	3.546472	3.541666	3.780275	3.690029	0.000000	0.000000	0.000000	0.000000	0.025810	0.030794	0.023051	0.018601	0.000000	0.000000	5.086172	0	0	-0.055860	-0.055860
C4	3.094530	3.914754	3.561424	3.538551	2.836964	1.244754	3.546472	3.541399	3.780809	3.690741	0.000000	0.000000	0.000000	0.000000	0.025543	0.030438	0.023763	0.018156	0.000000	0.000000	5.085994	0	0	-0.055860	-0.055860
C5	3.093907	3.914309	3.561424	3.539263	2.837765	1.243597	3.546739	3.542022	3.782233	3.690830	0.000000	0.000000	0.000000	0.000000	0.025543	0.030972	0.023407	0.018423	0.000000	0.000000	5.088308	0	0	-0.055860	-0.055860
C6	3.094619	3.915021	3.561513	3.539708	2.837587	1.243686	3.547362	3.542378	3.782411	3.691275	0.000000	0.000000	0.000000	0.000000	0.025187	0.031061	0.023407	0.018245	0.000000	0.000000	5.086795	0	0	-0.055860	-0.055860
C7	3.094085	3.915021	3.561513	3.539708	2.837854	1.246979	3.547006	3.543090	3.782500	3.691453	0.000000	0.000000	0.000000	0.000000	0.025365	0.030082	0.021983	0.017711	0.000000	0.000000	5.087596	0	0	-0.055860	-0.055860
C8	3.094441	3.915288	3.561958	3.540153	2.839367	1.249738	3.547807	3.545582	3.782767	3.691631	0.000000	0.000000	0.000000	0.000000	0.025454	0.030527	0.023763	0.018156	0.000000	0.000000	5.085638	0	0	-0.055860	-0.055860
C9	3.095064	3.916000	3.562759	3.540687	2.837409	1.252586	3.550032	3.546472	3.784903	3.691186	0.000000	0.000000	0.000000	0.000000	0.026077	0.030972	0.023496	0.018334	0.000000	0.000000	5.086528	0	0	-0.055860	-0.055860
CA	3.095064	3.915911	3.562581	3.540776	2.839456	1.252942	3.551812	3.547540	3.784280	3.692521	0.000000	0.000000	0.000000	0.000000	0.025721	0.030616	0.023763	0.017355	0.000000	0.000000	5.088041	0	0	-0.055860	-0.055860
CB	3.095598	3.915822	3.561869	3.541043	2.841948	1.254722	3.551367	3.546027	3.785170	3.693055	0.000000	0.000000	0.000000	0.000000	0.025543	0.030527	0.023140	0.018245	0.000000	0.000000	5.086884	0	0	-0.055860	-0.055860
CC	3.096933	3.915733	3.563560	3.540865	2.842037	1.260507	3.551011	3.546739	3.785526	3.693322	0.000000	0.000000	0.000000	0.000000	0.026077	0.030260	0.023763	0.018512	0.000000	0.000000	5.086706	0	0	-0.055860	-0.055860
CD	3.095954	3.916089	3.563560	3.541844	2.846131	1.255345	3.550477	3.547807	3.784992	3.693322	0.000000	0.000000	0.000000	0.000000	0.025899	0.030883	0.023496	0.017978	0.000000	0.000000	5.084926	0	0	-0.055860	-0.055860
